Time[s], Radio -> Head, Head -> Radio, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0, 1, 1, 1, 1, 1, 1, 1, 1
0.143488291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.143564125, 1, 1, 1, 1, 1, 1, 1, 1
0.143618291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.143668125, 1, 1, 1, 1, 1, 1, 1, 1
0.143696291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.143720166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.143748333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.143772166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.143826291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.143928125, 1, 1, 1, 1, 1, 1, 1, 1
0.143956375, 0, 1, 1, 1, 1, 1, 1, 1
0.143980208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.144008333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.144032166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.144086333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.144136208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.144164333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.144188208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.144216333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.144240208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.144268375, 0, 1, 1, 1, 1, 1, 1, 1
0.144292208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.144320333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.144448208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.144476375, 0, 1, 1, 1, 1, 1, 1, 1
0.14450025, 1, 1, 1, 1, 1, 1, 1, 1
0.144528416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.14457825, 1, 1, 1, 1, 1, 1, 1, 1
0.144606375, 0, 1, 1, 1, 1, 1, 1, 1
0.14463025, 1, 1, 1, 1, 1, 1, 1, 1
0.144788458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.144812291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.144840375, 0, 1, 1, 1, 1, 1, 1, 1
0.144916291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.144944458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.144968291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.144996416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.145020291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.145048458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.145202291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.145230458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.145254291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.145308375, 0, 1, 1, 1, 1, 1, 1, 1
0.145540333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.1455685, 0, 1, 1, 1, 1, 1, 1, 1
0.145618333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.145646541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.145670333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.1456985, 0, 1, 1, 1, 1, 1, 1, 1
0.145800375, 1, 1, 1, 1, 1, 1, 1, 1
0.145828458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.146060375, 1, 1, 1, 1, 1, 1, 1, 1
0.146088541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.146112416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.146166583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.146190416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.146218541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.146320416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.146348583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.146528416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.146608625, 0, 1, 1, 1, 1, 1, 1, 1
0.146658458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.146738583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.146840458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.146868625, 0, 1, 1, 1, 1, 1, 1, 1
0.1469965, 1, 1, 1, 1, 1, 1, 1, 1
0.147024625, 0, 1, 1, 1, 1, 1, 1, 1
0.1471005, 1, 1, 1, 1, 1, 1, 1, 1
0.147128666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.1471525, 1, 1, 1, 1, 1, 1, 1, 1
0.147206625, 0, 1, 1, 1, 1, 1, 1, 1
0.1472305, 1, 1, 1, 1, 1, 1, 1, 1
0.147258666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.147360541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.147388708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.147620541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.147648708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.147672541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.147726708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.147750541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.147778708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.147880583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.14790875, 0, 1, 1, 1, 1, 1, 1, 1
0.147984583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.14816875, 0, 1, 1, 1, 1, 1, 1, 1
0.148400625, 1, 1, 1, 1, 1, 1, 1, 1
0.148428833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.148660666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.148688833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.148920666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.148948875, 0, 1, 1, 1, 1, 1, 1, 1
0.149180708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.149208833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.149232708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.149260875, 0, 1, 1, 1, 1, 1, 1, 1
0.149310708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.149338916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.14936275, 1, 1, 1, 1, 1, 1, 1, 1
0.149390875, 0, 1, 1, 1, 1, 1, 1, 1
0.149414708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.149468875, 0, 1, 1, 1, 1, 1, 1, 1
0.14951875, 1, 1, 1, 1, 1, 1, 1, 1
0.149546833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.14957075, 1, 1, 1, 1, 1, 1, 1, 1
0.149624875, 0, 1, 1, 1, 1, 1, 1, 1
0.14967475, 1, 1, 1, 1, 1, 1, 1, 1
0.149728916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.149882791666667, 1, 1, 1, 1, 1, 1, 1, 1
0.149910875, 0, 1, 1, 1, 1, 1, 1, 1
0.149934791666667, 1, 1, 1, 1, 1, 1, 1, 1
0.149988916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.150012791666667, 1, 1, 1, 1, 1, 1, 1, 1
0.150040958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.150220791666667, 1, 1, 1, 1, 1, 1, 1, 1
0.150249, 0, 1, 1, 1, 1, 1, 1, 1
0.150272833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.150300916666667, 0, 1, 1, 1, 1, 1, 1, 1
0.150402833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.150457, 0, 1, 1, 1, 1, 1, 1, 1
0.150480833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.150509, 0, 1, 1, 1, 1, 1, 1, 1
0.150584833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.150639041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.150714875, 1, 1, 1, 1, 1, 1, 1, 1
0.150769041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.150896875, 1, 1, 1, 1, 1, 1, 1, 1
0.150951041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.150974875, 1, 1, 1, 1, 1, 1, 1, 1
0.151029083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.151052916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.151107041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.151130875, 1, 1, 1, 1, 1, 1, 1, 1
0.151159, 0, 1, 1, 1, 1, 1, 1, 1
0.151234916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.151289041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.151312916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.151367041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.151416875, 1, 1, 1, 1, 1, 1, 1, 1
0.151445083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.151520916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.151549125, 0, 1, 1, 1, 1, 1, 1, 1
0.151624958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.151679166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.151754958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.151809083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.151885, 1, 1, 1, 1, 1, 1, 1, 1
0.151913166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.152041, 1, 1, 1, 1, 1, 1, 1, 1
0.152069166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.152171, 1, 1, 1, 1, 1, 1, 1, 1
0.152199208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.152301041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.243496, 0, 1, 1, 1, 1, 1, 1, 1
0.243571833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.243626, 0, 1, 1, 1, 1, 1, 1, 1
0.243675833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.243704, 0, 1, 1, 1, 1, 1, 1, 1
0.243727833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.243756, 0, 1, 1, 1, 1, 1, 1, 1
0.243779833333333, 1, 1, 1, 1, 1, 1, 1, 1
0.243833958333333, 0, 1, 1, 1, 1, 1, 1, 1
0.243935875, 1, 1, 1, 1, 1, 1, 1, 1
0.243964, 0, 1, 1, 1, 1, 1, 1, 1
0.243987875, 1, 1, 1, 1, 1, 1, 1, 1
0.244016041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.244039875, 1, 1, 1, 1, 1, 1, 1, 1
0.244094041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.244143875, 1, 1, 1, 1, 1, 1, 1, 1
0.244172083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.244195916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.244224, 0, 1, 1, 1, 1, 1, 1, 1
0.244247875, 1, 1, 1, 1, 1, 1, 1, 1
0.244276083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.244299875, 1, 1, 1, 1, 1, 1, 1, 1
0.244328041666667, 0, 1, 1, 1, 1, 1, 1, 1
0.244455916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.244484083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.244507875, 1, 1, 1, 1, 1, 1, 1, 1
0.244536125, 0, 1, 1, 1, 1, 1, 1, 1
0.244585916666667, 1, 1, 1, 1, 1, 1, 1, 1
0.244614, 0, 1, 1, 1, 1, 1, 1, 1
0.244637958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.244796125, 0, 1, 1, 1, 1, 1, 1, 1
0.244819958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.244848125, 0, 1, 1, 1, 1, 1, 1, 1
0.244923958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.244952125, 0, 1, 1, 1, 1, 1, 1, 1
0.244975958333333, 1, 1, 1, 1, 1, 1, 1, 1
0.245004166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.245028, 1, 1, 1, 1, 1, 1, 1, 1
0.245056083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.24521, 1, 1, 1, 1, 1, 1, 1, 1
0.245238166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.245262, 1, 1, 1, 1, 1, 1, 1, 1
0.245316208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.245548, 1, 1, 1, 1, 1, 1, 1, 1
0.245576208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.245626041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.245654125, 0, 1, 1, 1, 1, 1, 1, 1
0.245678041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.245706166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.245808041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.245836208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.246068083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.24609625, 0, 1, 1, 1, 1, 1, 1, 1
0.246120083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.24617425, 0, 1, 1, 1, 1, 1, 1, 1
0.246198083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.24622625, 0, 1, 1, 1, 1, 1, 1, 1
0.246328083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.246356291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.246536125, 1, 1, 1, 1, 1, 1, 1, 1
0.246616291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.246666166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.246746333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.246848125, 1, 1, 1, 1, 1, 1, 1, 1
0.246876291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.247004166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.247032291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.247108166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.247136375, 0, 1, 1, 1, 1, 1, 1, 1
0.247160208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.247214333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.247238208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.247266375, 0, 1, 1, 1, 1, 1, 1, 1
0.247368208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.247396333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.24762825, 1, 1, 1, 1, 1, 1, 1, 1
0.247656416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.24768025, 1, 1, 1, 1, 1, 1, 1, 1
0.247734416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.24775825, 1, 1, 1, 1, 1, 1, 1, 1
0.247786416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.24788825, 1, 1, 1, 1, 1, 1, 1, 1
0.247916416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.24801825, 1, 1, 1, 1, 1, 1, 1, 1
0.2481765, 0, 1, 1, 1, 1, 1, 1, 1
0.248408333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.2484365, 0, 1, 1, 1, 1, 1, 1, 1
0.248668333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.248696458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.248928375, 1, 1, 1, 1, 1, 1, 1, 1
0.2489565, 0, 1, 1, 1, 1, 1, 1, 1
0.249188416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.249216541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.249240416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.249268541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.249318416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.249346541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.249370416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.249398583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.249422416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.249476625, 0, 1, 1, 1, 1, 1, 1, 1
0.249526416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.249554583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.249578416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.249632625, 0, 1, 1, 1, 1, 1, 1, 1
0.249682458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.249736583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.249890458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.249918625, 0, 1, 1, 1, 1, 1, 1, 1
0.2499425, 1, 1, 1, 1, 1, 1, 1, 1
0.249996666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.2500205, 1, 1, 1, 1, 1, 1, 1, 1
0.250048625, 0, 1, 1, 1, 1, 1, 1, 1
0.2502285, 1, 1, 1, 1, 1, 1, 1, 1
0.250256666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.2502805, 1, 1, 1, 1, 1, 1, 1, 1
0.250308666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.2504105, 1, 1, 1, 1, 1, 1, 1, 1
0.250464708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.250488541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.250516708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.250592541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.250646666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.250722541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.25077675, 0, 1, 1, 1, 1, 1, 1, 1
0.250904583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.25095875, 0, 1, 1, 1, 1, 1, 1, 1
0.250982583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.251036708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.251060583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.25111475, 0, 1, 1, 1, 1, 1, 1, 1
0.251138583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.25116675, 0, 1, 1, 1, 1, 1, 1, 1
0.251242625, 1, 1, 1, 1, 1, 1, 1, 1
0.251296791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.251320625, 1, 1, 1, 1, 1, 1, 1, 1
0.251374791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.251424625, 1, 1, 1, 1, 1, 1, 1, 1
0.251452791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.251528625, 1, 1, 1, 1, 1, 1, 1, 1
0.25155675, 0, 1, 1, 1, 1, 1, 1, 1
0.251632625, 1, 1, 1, 1, 1, 1, 1, 1
0.251686791666667, 0, 1, 1, 1, 1, 1, 1, 1
0.251762666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.251816833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.251892666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.251920833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.252048666666667, 1, 1, 1, 1, 1, 1, 1, 1
0.252076833333333, 0, 1, 1, 1, 1, 1, 1, 1
0.252178708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.252206875, 0, 1, 1, 1, 1, 1, 1, 1
0.252308708333333, 1, 1, 1, 1, 1, 1, 1, 1
0.272466166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.272542, 1, 1, 1, 1, 1, 1, 1, 1
0.272596125, 0, 1, 1, 1, 1, 1, 1, 1
0.272646, 1, 1, 1, 1, 1, 1, 1, 1
0.272674083333333, 0, 1, 1, 1, 1, 1, 1, 1
0.272698, 1, 1, 1, 1, 1, 1, 1, 1
0.272726166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.27275, 1, 1, 1, 1, 1, 1, 1, 1
0.272804125, 0, 1, 1, 1, 1, 1, 1, 1
0.272906041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.272934208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.272958041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.272986208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.273010083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.273064208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.273114041666667, 1, 1, 1, 1, 1, 1, 1, 1
0.273142208333333, 0, 1, 1, 1, 1, 1, 1, 1
0.273166083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.273194166666667, 0, 1, 1, 1, 1, 1, 1, 1
0.273218083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.27324625, 0, 1, 1, 1, 1, 1, 1, 1
0.273270083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.27329825, 0, 1, 1, 1, 1, 1, 1, 1
0.273426083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.27345425, 0, 1, 1, 1, 1, 1, 1, 1
0.273478125, 1, 1, 1, 1, 1, 1, 1, 1
0.27350625, 0, 1, 1, 1, 1, 1, 1, 1
0.273556083333333, 1, 1, 1, 1, 1, 1, 1, 1
0.27358425, 0, 1, 1, 1, 1, 1, 1, 1
0.273608125, 1, 1, 1, 1, 1, 1, 1, 1
0.273766291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.273790125, 1, 1, 1, 1, 1, 1, 1, 1
0.273818291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.273894125, 1, 1, 1, 1, 1, 1, 1, 1
0.27392225, 0, 1, 1, 1, 1, 1, 1, 1
0.273946125, 1, 1, 1, 1, 1, 1, 1, 1
0.273974333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.273998166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.27402625, 0, 1, 1, 1, 1, 1, 1, 1
0.274180166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.274208333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.274232166666667, 1, 1, 1, 1, 1, 1, 1, 1
0.274286333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.274518208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.274546333333333, 0, 1, 1, 1, 1, 1, 1, 1
0.274596208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.274624291666667, 0, 1, 1, 1, 1, 1, 1, 1
0.274648208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.274676375, 0, 1, 1, 1, 1, 1, 1, 1
0.274778208333333, 1, 1, 1, 1, 1, 1, 1, 1
0.274806375, 0, 1, 1, 1, 1, 1, 1, 1
0.27503825, 1, 1, 1, 1, 1, 1, 1, 1
0.275066416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.27509025, 1, 1, 1, 1, 1, 1, 1, 1
0.275144375, 0, 1, 1, 1, 1, 1, 1, 1
0.27516825, 1, 1, 1, 1, 1, 1, 1, 1
0.275196416666667, 0, 1, 1, 1, 1, 1, 1, 1
0.27529825, 1, 1, 1, 1, 1, 1, 1, 1
0.275326458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.275506291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.275586458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.275636291666667, 1, 1, 1, 1, 1, 1, 1, 1
0.275716458333333, 0, 1, 1, 1, 1, 1, 1, 1
0.275818333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.2758465, 0, 1, 1, 1, 1, 1, 1, 1
0.275974333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.2760025, 0, 1, 1, 1, 1, 1, 1, 1
0.276078333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.2761065, 0, 1, 1, 1, 1, 1, 1, 1
0.276130375, 1, 1, 1, 1, 1, 1, 1, 1
0.2761845, 0, 1, 1, 1, 1, 1, 1, 1
0.276208333333333, 1, 1, 1, 1, 1, 1, 1, 1
0.276236541666667, 0, 1, 1, 1, 1, 1, 1, 1
0.276338416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.2763665, 0, 1, 1, 1, 1, 1, 1, 1
0.276598416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.276626583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.276650416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.276704583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.276728416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.276756583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.276858416666667, 1, 1, 1, 1, 1, 1, 1, 1
0.276886583333333, 0, 1, 1, 1, 1, 1, 1, 1
0.276988458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.277146625, 0, 1, 1, 1, 1, 1, 1, 1
0.277378458333333, 1, 1, 1, 1, 1, 1, 1, 1
0.277406625, 0, 1, 1, 1, 1, 1, 1, 1
0.2776385, 1, 1, 1, 1, 1, 1, 1, 1
0.277666666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.277898541666667, 1, 1, 1, 1, 1, 1, 1, 1
0.277926708333333, 0, 1, 1, 1, 1, 1, 1, 1
0.278158583333333, 1, 1, 1, 1, 1, 1, 1, 1
0.278186666666667, 0, 1, 1, 1, 1, 1, 1, 1
0.278210583333333, 1, 1, 1, 1, 1, 1, 1, 1
